acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
-0.093184,0.035804,0.076309,0.053308,-0.008276,-0.017334,0.034832,0.000684,-0.027949
-0.100338,0.004614,0.071484,0.050148,-0.007607,-0.014896,0.036521,0.00044,-0.028473
-0.083566,0.007061,0.05705,0.047148,-0.007412,-0.012777,0.038109,0.00021,-0.028922
-0.074053,-0.035994,0.047519,0.044583,-0.007887,-0.011053,0.039607,-2.40E-05,-0.029308
-0.090824,0.016565,0.078589,0.041899,-0.008206,-0.008974,0.041019,-0.000271,-0.029631
-0.071606,-0.014526,0.066608,0.039256,-0.008172,-0.006581,0.042344,-0.000523,-0.02988
-0.078868,-0.012078,0.064239,0.03681,-0.00861,-0.004424,0.043586,-0.000781,-0.030055
-0.114767,0.019005,0.049808,0.033654,-0.008496,-0.002545,0.044738,-0.001045,-0.030163
-0.062115,-0.028855,0.06421,0.030774,-0.008659,-0.000667,0.04579,-0.001309,-0.030209
-0.119495,0.057244,0.090479,0.027816,-0.008191,0.001882,0.046748,-0.001568,-0.030182
-0.114801,0.042924,0.09282,0.02399,-0.00654,0.004904,0.047595,-0.001793,-0.030064
-0.078924,-0.038474,0.052209,0.020834,-0.006469,0.007293,0.048328,-0.001988,-0.029856
-0.083649,-0.064759,0.064162,0.018192,-0.008175,0.00921,0.048967,-0.002211,-0.029578
-0.141135,0.076356,0.02826,0.014524,-0.007986,0.010731,0.049503,-0.002459,-0.029243
-0.150768,0.08116,0.054532,0.009748,-0.00539,0.012093,0.0499,-0.002661,-0.028861
-0.162756,0.083609,0.083257,0.004616,-0.002676,0.014363,0.050136,-0.002775,-0.028418
-0.155525,0.09312,0.078444,-0.000595,0.000236,0.017028,0.050202,-0.002797,-0.027895
-0.059841,-0.071927,0.03774,-0.004107,0.000581,0.018941,0.050126,-0.002765,-0.027296
-0.067129,-0.062415,0.040185,-0.006161,-0.001641,0.020223,0.049959,-0.002764,-0.026645
-0.134141,0.045261,0.061656,-0.009442,-0.00193,0.0219,0.049705,-0.002804,-0.025945
-0.06955,-0.033683,0.076068,-0.012762,-0.001745,0.024169,0.049344,-0.002846,-0.025181
-0.076747,-0.040841,0.052135,-0.015136,-0.002982,0.026282,0.04889,-0.002906,-0.024344
-0.143765,0.059677,0.059291,-0.018734,-0.002678,0.028117,0.048339,-0.002981,-0.023442
-0.060058,-0.021717,0.03536,-0.022058,-0.002059,0.029676,0.047674,-0.003041,-0.022484
-0.040979,-0.064767,0.035358,-0.023686,-0.003495,0.03084,0.04693,-0.003115,-0.021481
-0.136737,0.076352,0.042516,-0.02658,-0.003312,0.032122,0.046112,-0.00321,-0.020438
-0.067452,-0.040835,0.032905,-0.029911,-0.002735,0.033365,0.045192,-0.003292,-0.019354
-0.088978,0.004572,0.059284,-0.032455,-0.003343,0.034884,0.044177,-0.003375,-0.018224
-0.053138,-0.076722,0.044869,-0.034764,-0.004543,0.036601,0.043083,-0.003487,-0.017041
-0.055643,-0.036022,0.023393,-0.036523,-0.006413,0.037725,0.041923,-0.003651,-0.015811
-0.113067,0.033315,0.018589,-0.039272,-0.006469,0.038417,0.04069,-0.003847,-0.014552
-0.058109,0.038124,0.052129,-0.042062,-0.005301,0.039583,0.039367,-0.004024,-0.013261
-0.070133,-0.024045,0.004275,-0.044145,-0.00508,0.040513,0.037964,-0.004179,-0.011936
-0.074998,0.02617,0.042523,-0.046508,-0.005057,0.041285,0.036489,-0.00433,-0.010583
-0.058291,-0.002558,0.023403,-0.048677,-0.00468,0.042374,0.03494,-0.004475,-0.0092
-0.084637,0.014217,0.040176,-0.051005,-0.0045,0.043423,0.033318,-0.004611,-0.007781
-0.068031,0.016577,0.004286,-0.053496,-0.004005,0.044158,0.031618,-0.004736,-0.006332
-0.065646,0.01423,-0.000515,-0.055674,-0.003509,0.044221,0.029841,-0.004845,-0.004871
-0.034628,0.011884,-0.034051,-0.057302,-0.003092,0.043653,0.028002,-0.004939,-0.003418
-0.041856,-0.014488,0.009004,-0.058539,-0.003149,0.043242,0.026118,-0.005027,-0.001981
-0.053891,0.059756,0.020972,-0.060096,-0.002416,0.043739,0.024187,-0.005105,-0.000542
-0.025229,-0.026436,0.011463,-0.061379,-0.001881,0.044277,0.022211,-0.005162,0.000914
-0.042071,0.057322,-0.053159,-0.062469,-0.001387,0.043592,0.020196,-0.005202,0.002367
-0.042145,0.057332,-0.053155,-0.063839,0.00049,0.041842,0.018142,-0.005203,0.00378
-0.04222,0.057342,-0.053152,-0.065213,0.002367,0.040092,0.016043,-0.005143,0.005136
-0.06387,0.064512,-0.036379,-0.066947,0.004362,0.038619,0.013893,-0.00502,0.006439
0.01029,-0.033544,-0.007642,-0.067816,0.004857,0.037898,0.0117,-0.004855,0.007705
0.000603,7.00E-06,-0.012444,-0.067623,0.004287,0.037572,0.009497,-0.004692,0.008955
-0.052136,0.07651,-0.019601,-0.068462,0.005533,0.037048,0.007284,-0.004519,0.010191
-0.02348,0.076523,0.011489,-0.069699,0.008041,0.03692,0.005037,-0.004284,0.011416
-0.047487,0.062218,-0.043524,-0.070862,0.010314,0.036398,0.002751,-0.00397,0.01263
-0.021283,0.03595,-0.062744,-0.071989,0.011916,0.034651,0.000428,-0.003593,0.013808
0.062387,-0.050237,-0.012434,-0.071306,0.011663,0.033418,-0.001903,-0.003193,0.014936
0.047991,-0.059735,-0.014885,-0.069481,0.009831,0.032974,-0.004192,-0.002829,0.016037
-0.009555,0.047957,-0.002921,-0.068844,0.009619,0.032688,-0.00644,-0.002499,0.017127
0.050188,-0.088438,-0.06029,-0.068173,0.008933,0.031653,-0.008667,-0.002184,0.018194
-0.026383,0.098199,-0.048326,-0.067782,0.009076,0.029868,-0.010876,-0.001878,0.019216
-0.009789,0.064676,-0.024399,-0.068381,0.011746,0.028677,-0.013088,-0.001527,0.020188
0.088298,-0.057302,-0.034012,-0.06709,0.011849,0.027721,-0.015289,-0.00113,0.021126
0.011631,0.033623,-0.050784,-0.065447,0.01144,0.026331,-0.017442,-0.000738,0.022025
0.009201,0.033641,-0.034017,-0.06511,0.012531,0.02494,-0.019562,-0.000336,0.022879
0.102386,-0.090788,-0.079426,-0.063278,0.01157,0.023077,-0.021646,6.80E-05,0.023679
0.023368,0.038482,-0.022062,-0.061213,0.010688,0.021411,-0.023666,0.000442,0.024421
0.085467,-0.016514,-0.045995,-0.05943,0.011031,0.020298,-0.025623,0.000805,0.025118
0.030379,-0.042875,-0.084247,-0.057531,0.010032,0.018158,-0.02752,0.001158,0.025762
0.056686,0.012258,-0.034044,-0.05611,0.009508,0.016215,-0.029362,0.001485,0.026338
0.097214,-0.03803,-0.074749,-0.053586,0.009064,0.014429,-0.031139,0.001796,0.026853
0.089985,-0.03085,-0.062793,-0.050515,0.007908,0.012168,-0.032825,0.00208,0.027302
0.092368,-0.01406,-0.067509,-0.047525,0.007148,0.010027,-0.034411,0.002331,0.027679
0.089848,-0.021198,-0.084289,-0.044539,0.006547,0.007532,-0.035899,0.00256,0.027979
0.070659,-0.006859,-0.06753,-0.041912,0.006065,0.005035,-0.037295,0.002771,0.028198
0.094522,-0.030765,-0.084311,-0.039209,0.005425,0.002539,-0.038603,0.002962,0.028334
0.099263,0.009955,-0.036467,-0.036036,0.005062,0.000554,-0.039815,0.003137,0.028397
0.080078,0.017137,-0.060408,-0.033102,0.00549,-0.001036,-0.040927,0.003312,0.028401
0.094336,-0.030697,-0.043653,-0.03025,0.005247,-0.002745,-0.041945,0.00349,0.028351
0.091923,-0.00194,-0.077206,-0.027204,0.004689,-0.004731,-0.042865,0.003654,0.02824
0.113342,-0.052126,-0.055647,-0.023846,0.003778,-0.006916,-0.043681,0.003793,0.028061
0.113287,-0.035333,-0.038992,-0.020135,0.002315,-0.00847,-0.044381,0.003893,0.027821
0.082146,0.04844,-0.043717,-0.016941,0.002512,-0.009828,-0.044968,0.003971,0.027533
0.110827,-0.054505,-0.060504,-0.013788,0.002393,-0.011541,-0.045451,0.004051,0.027194
0.125095,-0.059187,-0.055717,-0.009927,0.000498,-0.013453,-0.045819,0.004096,0.026796
0.065226,0.062833,-0.077311,-0.006819,0.00054,-0.015642,-0.046072,0.004111,0.02633
0.13461,-0.075905,-0.060562,-0.003555,0.000305,-0.017912,-0.046222,0.004121,0.025791
0.065134,-0.05911,-0.04146,-0.000293,-0.001942,-0.019591,-0.046265,0.004091,0.025188
0.079508,0.060557,-0.029517,0.002059,-0.001937,-0.020758,-0.046216,0.004023,0.024537
0.13203,-0.078278,-0.053467,0.005515,-0.002248,-0.022123,-0.046073,0.003949,0.023845
0.141602,-0.08541,-0.075064,0.009994,-0.004967,-0.024241,-0.045799,0.003825,0.023096
0.033888,0.046222,-0.082246,0.012854,-0.005632,-0.026834,-0.045405,0.003645,0.022269
0.122407,-0.039853,-0.036767,0.015397,-0.005545,-0.028796,-0.044923,0.003455,0.021367
0.050589,0.055888,-0.034438,0.018215,-0.005299,-0.02997,-0.044354,0.00327,0.020414
0.134307,-0.080495,-0.063196,0.021229,-0.005723,-0.03158,-0.043689,0.003081,0.019415
0.122314,-0.066149,-0.041646,0.025426,-0.00816,-0.03331,-0.042907,0.002845,0.01836
0.038538,0.034398,-0.039318,0.028043,-0.008702,-0.034647,-0.042013,0.002559,0.017256
0.026549,0.089442,-0.012964,0.02908,-0.006676,-0.035511,-0.041059,0.002297,0.016115
0.129397,-0.056452,-0.036919,0.031616,-0.006149,-0.036336,-0.040048,0.002077,0.014946
0.057591,0.036936,-0.013017,0.034665,-0.006488,-0.037163,-0.038946,0.001859,0.01375
0.110233,-0.056393,-0.025008,0.037397,-0.006826,-0.037794,-0.037749,0.00163,0.01253
0.122179,-0.061169,-0.051415,0.041195,-0.008783,-0.039059,-0.036446,0.001362,0.011278
0.02645,0.041733,-0.003586,0.04361,-0.00912,-0.039971,-0.035041,0.001056,0.009991
0.08861,-0.006093,-0.01793,0.045473,-0.008548,-0.040332,-0.033566,0.000754,0.008682
0.086244,-0.027539,-0.027568,0.048322,-0.009119,-0.04109,-0.032015,0.000451,0.007355
0.064658,-0.006032,0.005943,0.050776,-0.009689,-0.041454,-0.030377,0.000129,0.00601
0.083772,-0.041893,-0.001243,0.053189,-0.010495,-0.041384,-0.02866,-0.000216,0.004659
0.023943,0.03718,0.005889,0.054932,-0.010588,-0.041316,-0.026875,-0.000576,0.00331
0.035901,0.006026,0.02018,0.055885,-0.009891,-0.040896,-0.025046,-0.000927,0.00197
0.026384,-0.003455,-0.01574,0.056879,-0.009863,-0.040833,-0.023187,-0.001266,0.000637
0.050309,0.020506,-0.015766,0.058111,-0.009596,-0.041364,-0.021291,-0.001601,-0.000704
0.045502,0.018086,0.015393,0.059659,-0.008973,-0.041382,-0.019351,-0.001922,-0.002055
0.028732,-0.001005,0.048807,0.060851,-0.008705,-0.040336,-0.017366,-0.002228,-0.003388
0.043149,-0.022448,0.024853,0.062006,-0.009106,-0.039134,-0.015343,-0.002537,-0.004685
0.047858,-0.017708,0.039244,0.063477,-0.009782,-0.038091,-0.013278,-0.002864,-0.005945
0.019226,0.003899,-0.013443,0.064553,-0.010022,-0.03768,-0.011171,-0.003207,-0.007182
0.038353,-0.036765,0.024779,0.065474,-0.010577,-0.037508,-0.009033,-0.003563,-0.008409
0.038358,-0.070172,0.031914,0.066711,-0.012353,-0.036589,-0.006859,-0.003957,-0.009619
-0.007138,0.05421,0.019927,0.067199,-0.012629,-0.035751,-0.004658,-0.004387,-0.0108
0.023956,-0.034213,0.012746,0.067449,-0.01231,-0.03523,-0.002445,-0.004815,-0.011959
-0.023893,0.03996,-0.013558,0.067424,-0.012226,-0.035262,-0.000229,-0.005238,-0.013111
-0.052519,0.047153,0.039083,0.066138,-0.010799,-0.03486,0.001965,-0.005636,-0.014257
-0.05251,0.047187,0.039062,0.06438,-0.009253,-0.03359,0.004108,-0.005985,-0.015376
-0.0525,0.047222,0.039043,0.062624,-0.007704,-0.032321,0.006192,-0.006283,-0.016454
-0.050135,0.02578,0.029414,0.060908,-0.006509,-0.031213,0.008218,-0.006536,-0.017493
-0.074052,0.102306,0.036555,0.058837,-0.004404,-0.030146,0.010182,-0.006736,-0.018496
0.016867,-0.060351,0.038989,0.057873,-0.00372,-0.028921,0.012095,-0.006889,-0.019463
-0.057259,0.05452,0.070061,0.057186,-0.003824,-0.027144,0.01398,-0.007033,-0.02038
-0.066857,0.045043,0.050923,0.055119,-0.002189,-0.025171,0.015819,-0.007153,-0.021237
-0.085967,0.083324,0.048457,0.052579,-7.80E-05,-0.023554,0.017582,-0.00721,-0.022035
-0.071637,0.081006,0.067567,0.049962,0.002627,-0.021664,0.01926,-0.007189,-0.022775
-0.014157,-0.036246,0.053238,0.04853,0.00336,-0.019695,0.02087,-0.007111,-0.023453
-0.078769,-0.014636,0.062837,0.046981,0.002515,-0.017804,0.022431,-0.007035,-0.024068
-0.08111,0.04522,0.058023,0.044328,0.003015,-0.015834,0.023922,-0.006965,-0.024619
-0.002153,-0.081544,0.024475,0.042941,0.002412,-0.014498,0.025346,-0.006897,-0.025117
-0.114622,0.074025,0.072325,0.041001,0.002284,-0.012926,0.026715,-0.006841,-0.025568
-0.093035,0.071609,0.053195,0.037563,0.004684,-0.010881,0.027995,-0.006748,-0.02596
-0.047617,-0.033581,0.034067,0.035231,0.005309,-0.009467,0.02918,-0.006605,-0.026295
-0.088204,0.042947,0.065151,0.03298,0.005461,-0.007855,0.030289,-0.006449,-0.026581
-0.076228,0.023859,0.057989,0.030257,0.006562,-0.00585,0.031316,-0.006273,-0.026808
-0.042775,-0.045438,0.048378,0.028285,0.006206,-0.00412,0.032265,-0.006085,-0.026975
-0.059533,-0.016767,0.041219,0.026588,0.005179,-0.002668,0.033154,-0.00592,-0.02709
-0.071486,-0.01428,0.038866,0.024419,0.004667,-0.001373,0.033979,-0.00578,-0.02716
-0.049901,0.004878,0.036417,0.02241,0.004513,-0.000157,0.034734,-0.005651,-0.027189
-0.090588,0.012072,0.043579,0.020086,0.004795,0.001137,0.035419,-0.005521,-0.027178
-0.08342,0.014559,0.067512,0.01721,0.005237,0.002945,0.036017,-0.005378,-0.027117
-0.068995,-0.004627,0.055554,0.01469,0.005403,0.00495,0.036527,-0.005225,-0.026993
-0.088109,-0.002141,0.053208,0.012094,0.005295,0.006719,0.036952,-0.005072,-0.026808
-0.097711,0.012211,0.074791,0.009025,0.005466,0.008806,0.037283,-0.004917,-0.02656
-0.08574,0.036174,0.04842,0.005995,0.006269,0.010814,0.037514,-0.004747,-0.026245
-0.068963,-0.021161,0.050883,0.00344,0.006522,0.012428,0.037653,-0.004558,-0.025872
-0.092885,0.045852,0.055602,0.000768,0.006936,0.01416,0.037706,-0.004359,-0.025444
-0.107296,0.038727,0.070031,-0.002537,0.008338,0.016209,0.03766,-0.00413,-0.024954
-0.054629,-0.028317,0.060435,-0.005209,0.008518,0.018338,0.037516,-0.003875,-0.024396
-0.05943,-0.042602,0.053291,-0.007092,0.007356,0.020192,0.037297,-0.003636,-0.023773
-0.068939,-0.037764,0.034184,-0.00921,0.006039,0.021613,0.037012,-0.003437,-0.023096
-0.071387,-0.028219,0.043714,-0.011525,0.004959,0.022876,0.036654,-0.003278,-0.022376
-0.1264,0.081941,0.070113,-0.014788,0.005856,0.024732,0.036204,-0.003122,-0.021606
-0.018722,-0.071207,0.029435,-0.017182,0.006044,0.026354,0.035661,-0.002948,-0.020778
-0.03549,-0.05676,0.019844,-0.018075,0.003944,0.027147,0.035064,-0.002805,-0.019912
-0.100018,0.058106,0.024671,-0.02031,0.003978,0.027861,0.034415,-0.002697,-0.019021
-0.037844,-0.047187,0.048622,-0.022583,0.004171,0.029052,0.033692,-0.002584,-0.018099
-0.11924,0.091607,0.043839,-0.025173,0.004917,0.030559,0.032889,-0.002455,-0.017134
-0.131205,0.091636,0.029546,-0.029304,0.007955,0.031752,0.031975,-0.002264,-0.016124
-0.02353,-0.059064,0.017606,-0.031855,0.008507,0.032513,0.030951,-0.002014,-0.015083
-0.02824,-0.037461,0.017631,-0.032708,0.00693,0.033078,0.029872,-0.00178,-0.014021
-0.138372,0.106135,0.027268,-0.035455,0.008079,0.033804,0.028733,-0.001552,-0.012938
-0.028247,-0.047018,0.020038,-0.038202,0.009071,0.03457,0.027503,-0.00129,-0.01183
-0.090523,0.043916,0.020065,-0.04016,0.009037,0.035218,0.026196,-0.001011,-0.0107
-0.083369,0.055906,0.029704,-0.043027,0.010702,0.036026,0.02481,-0.000705,-0.009546
-0.004332,-0.066064,-0.003807,-0.044472,0.010553,0.036441,0.023352,-0.000373,-0.008373
-0.097697,-0.07565,0.027407,-0.046154,0.008233,0.036819,0.021844,-8.20E-05,-0.007187
-0.095349,0.094322,0.024985,-0.049337,0.008561,0.037673,0.020255,0.000177,-0.00598
-0.02357,-0.010978,0.015502,-0.051298,0.009957,0.038332,0.018581,0.000464,-0.00475
-0.07614,0.012972,0.032204,-0.052941,0.01001,0.03911,0.016848,0.000776,-0.003496
-0.037901,0.027409,0.027527,-0.054822,0.010698,0.040088,0.015057,0.0011,-0.002213
0.000338,-0.008463,-0.010787,-0.05544,0.011032,0.040358,0.013224,0.001442,-0.00091
-0.042719,0.017838,0.017977,-0.056138,0.011209,0.040471,0.01137,0.001793,0.000399
-0.013993,0.010698,0.032326,-0.057073,0.011703,0.041296,0.00949,0.002155,0.001724
-0.028317,-0.001248,-0.032171,-0.05777,0.011882,0.041294,0.007582,0.002528,0.003062
-0.011653,0.005927,-0.039397,-0.058429,0.011983,0.04011,0.005652,0.002907,0.00438
-0.009208,0.032225,0.003783,-0.058773,0.012637,0.039521,0.003706,0.003299,0.005668
-0.009215,0.027533,-0.02492,-0.059077,0.013648,0.039171,0.001749,0.003719,0.006941
0.007548,0.003619,-0.005766,-0.059104,0.014187,0.038664,-0.000214,0.004165,0.0082
-0.009228,-0.003625,-0.053592,-0.059132,0.014213,0.037686,-0.002177,0.00462,0.009434
-0.00688,0.005998,-0.046403,-0.059398,0.014278,0.036037,-0.004145,0.005078,0.010625
0.029006,-0.039494,-0.01048,-0.059034,0.013752,0.035101,-0.006112,0.005529,0.011773
-0.018856,0.044265,-0.012804,-0.058867,0.013858,0.03472,-0.00807,0.005973,0.0129
0.031447,-0.029864,-0.036703,-0.05866,0.014122,0.033908,-0.010021,0.006424,0.014006
0.048114,-0.058589,-0.015198,-0.057349,0.012691,0.033057,-0.011948,0.006857,0.015086
-0.004454,0.063511,-0.055769,-0.05663,0.0128,0.031892,-0.013841,0.007268,0.016132
0.062522,-0.034648,-0.010336,-0.055673,0.013304,0.030808,-0.015707,0.00769,0.017141
0.069678,-0.051412,-0.029431,-0.053493,0.011913,0.030159,-0.017521,0.008097,0.018122
-0.033197,0.053915,-0.015087,-0.052893,0.011983,0.029433,-0.019289,0.008484,0.01908
0.10076,-0.070529,-0.06527,-0.05178,0.011737,0.028117,-0.021029,0.008868,0.020005
-0.021235,-0.09926,-0.055634,-0.050469,0.008965,0.026132,-0.022729,0.009204,0.020875
0.009851,0.041956,-0.034133,-0.050659,0.008049,0.024662,-0.02441,0.009479,0.021689
0.100759,-0.058563,-0.041267,-0.048836,0.007804,0.023429,-0.026065,0.009735,0.022458
0.10076,-0.058565,-0.041244,-0.045513,0.005902,0.02208,-0.027635,0.009957,0.023185
0.100762,-0.058568,-0.041221,-0.04219,0.003999,0.020733,-0.029095,0.010117,0.023868
0.091253,-0.065731,-0.038845,-0.039024,0.001978,0.019425,-0.030449,0.010212,0.024507
0.117538,-0.070541,-0.069911,-0.035581,-0.000241,0.017645,-0.031693,0.010238,0.025096
0.146276,-0.089671,-0.065086,-0.031229,-0.002854,0.015433,-0.032809,0.010185,0.025619
0.024189,0.056245,-0.069871,-0.028419,-0.003376,0.013221,-0.033807,0.010081,0.026069
0.04577,0.056236,-0.053083,-0.027266,-0.00149,0.011209,-0.03474,0.010001,0.02645
0.105598,-0.034682,-0.06503,-0.02477,-0.001104,0.009276,-0.035612,0.009958,0.026767
0.052945,0.032287,-0.050695,-0.022155,-0.001113,0.007384,-0.0364,0.009922,0.02702
0.026673,0.022762,-0.055387,-0.020843,-0.000175,0.005651,-0.037124,0.009903,0.027215
0.131909,-0.080123,-0.0793,-0.018227,-0.001091,0.003447,-0.037783,0.009884,0.027344
0.074551,0.022734,-0.057809,-0.014821,-0.002009,0.001203,-0.038343,0.009836,0.027401
0.11281,-0.049067,-0.076919,-0.01173,-0.002413,-0.001001,-0.038795,0.009766,0.027385
0.105665,-0.032314,-0.079261,-0.008125,-0.003726,-0.003559,-0.039137,0.009669,0.027291
0.067433,0.008267,-0.086507,-0.005268,-0.004094,-0.006274,-0.039373,0.009545,0.02711
0.062644,0.013053,-0.07924,-0.003121,-0.003713,-0.008989,-0.039526,0.009421,0.02684
0.110517,-0.027665,-0.069718,-0.000263,-0.003925,-0.011427,-0.039597,0.009302,0.026485
0.060226,0.024976,-0.055294,0.002556,-0.003941,-0.01347,-0.039574,0.009179,0.026057
0.115358,-0.030062,-0.072056,0.005455,-0.003996,-0.01555,-0.039456,0.009055,0.025562
0.077034,-0.003804,-0.08166,0.008632,-0.004527,-0.018066,-0.039239,0.008922,0.024991
0.079506,-0.032464,-0.06008,0.011218,-0.005097,-0.020384,-0.038926,0.008772,0.024341
0.11542,-0.003855,-0.033794,0.014439,-0.005669,-0.021912,-0.038518,0.008604,0.023628
0.07955,-0.011041,-0.05056,0.01766,-0.005887,-0.023282,-0.038003,0.008423,0.022867
0.089086,-0.013422,-0.062521,0.020447,-0.006264,-0.025127,-0.037389,0.008233,0.022055
0.07234,0.000867,-0.069678,0.023117,-0.006445,-0.027287,-0.036685,0.008034,0.021176
0.108257,-0.027897,-0.043298,0.026103,-0.006865,-0.02913,-0.035887,0.007826,0.020232
0.086807,-0.042245,-0.040944,0.029329,-0.007996,-0.030499,-0.034987,0.007593,0.019235
0.098797,0.019897,-0.048103,0.032399,-0.00834,-0.031947,-0.033983,0.007336,0.018193
0.079701,-0.04231,-0.067228,0.035353,-0.008685,-0.033828,-0.032879,0.007068,0.017096
0.039031,0.015123,-0.057717,0.037321,-0.009109,-0.035869,-0.031694,0.006788,0.015935
0.065342,0.022247,-0.050561,0.039053,-0.008469,-0.037634,-0.030448,0.006513,0.014711
0.089299,-0.044768,-0.036149,0.041616,-0.008817,-0.039044,-0.029131,0.006242,0.013436
0.058241,0.048457,-0.000261,0.044062,-0.008733,-0.039624,-0.027731,0.005968,0.012128
0.022379,0.034101,-0.036158,0.045405,-0.007349,-0.040204,-0.026268,0.005718,0.010802
0.098999,-0.059296,-0.021846,0.047421,-0.007743,-0.041141,-0.024749,0.005485,0.009451
0.103835,-0.047371,-0.040975,0.050782,-0.009482,-0.042157,-0.023141,0.005218,0.008068
0.09906,-0.052216,-0.031371,0.054145,-0.011105,-0.043331,-0.021422,0.004895,0.00665
0.091932,-0.073733,-0.014706,0.057313,-0.013163,-0.044071,-0.019595,0.004512,0.0052
0.005763,0.060184,0.004507,0.058942,-0.013368,-0.04422,-0.017688,0.004092,0.003736
0.005794,0.021896,0.011658,0.059151,-0.011995,-0.043934,-0.01575,0.003692,0.002275
0.084769,-0.054736,-0.017083,0.060664,-0.012518,-0.044004,-0.013784,0.003306,0.000818
-0.018071,-0.088318,-0.012286,0.061784,-0.014862,-0.04447,-0.011774,0.002873,-0.000647
-0.015589,0.086392,0.021145,0.061249,-0.014877,-0.044305,-0.009753,0.002401,-0.002117
0.04897,-0.023781,0.021136,0.061822,-0.013828,-0.043589,-0.007731,0.001947,-0.003572
-0.022784,0.045605,0.009163,0.062276,-0.013452,-0.043071,-0.005692,0.001517,-0.005007
0.077765,-0.090851,0.004446,0.063207,-0.014184,-0.042828,-0.003629,0.001081,-0.006428
0.065831,-0.088544,-0.012332,0.0656,-0.01713,-0.042941,-0.001511,0.000585,-0.007847
-0.046622,0.086164,0.02355,0.065942,-0.017156,-0.042739,0.000653,4.00E-05,-0.009264
0.020484,-0.007242,0.028346,0.065537,-0.015842,-0.041865,0.002816,-0.000484,-0.010663
-0.053724,0.0693,0.035495,0.065015,-0.014806,-0.040795,0.004965,-0.000968,-0.012029
-0.058501,0.042872,0.037839,0.063191,-0.012944,-0.039569,0.007076,-0.001405,-0.013357
0.042044,-0.064853,0.011548,0.062947,-0.013296,-0.038738,0.009154,-0.001817,-0.014651
-0.044032,0.06435,0.030661,0.062943,-0.013295,-0.038025,0.011229,-0.002234,-0.015919
-0.039202,0.095388,0.059385,0.0616,-0.010651,-0.036524,0.013282,-0.002607,-0.017151
-0.003285,-0.045779,0.037801,0.060929,-0.009824,-0.034905,0.015302,-0.002923,-0.01833
-0.067887,0.01154,0.042597,0.059786,-0.010381,-0.033563,0.017294,-0.003235,-0.01946
-0.003239,-0.024402,0.056906,0.058644,-0.010587,-0.031906,0.019249,-0.003558,-0.020541
0.023064,-0.072308,0.016298,0.059003,-0.012177,-0.030684,0.021191,-0.003912,-0.021573
